Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,
2015-05-07,"North Norfolk",E14000848,http://statistics.data.gov.uk/doc/statistical-geography/E14000848,UK Independence Party (UKIP),PP85,8328,
2015-05-07,"North Norfolk",E14000848,http://statistics.data.gov.uk/doc/statistical-geography/E14000848,Labour Party,PP53,5043,
2015-05-07,"North Norfolk",E14000848,http://statistics.data.gov.uk/doc/statistical-geography/E14000848,Liberal Democrats,PP90,19299,
2015-05-07,"North Norfolk",E14000848,http://statistics.data.gov.uk/doc/statistical-geography/E14000848,Green Party,PP63,1488,
2015-05-07,"North Norfolk",E14000848,http://statistics.data.gov.uk/doc/statistical-geography/E14000848,Conservative Party,PP52,15256,
