Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,Rother Valley,E14000903,http://statistics.data.gov.uk/doc/statistical-geography/E14000903,Labour Party,PP53,20501
2015-05-07,Rother Valley,E14000903,http://statistics.data.gov.uk/doc/statistical-geography/E14000903,UK Independence Party (UKIP),PP85,13204
2015-05-07,Rother Valley,E14000903,http://statistics.data.gov.uk/doc/statistical-geography/E14000903,English Democrats,PP17,377
2015-05-07,Rother Valley,E14000903,http://statistics.data.gov.uk/doc/statistical-geography/E14000903,Conservative Party,PP52,10945
2015-05-07,Rother Valley,E14000903,http://statistics.data.gov.uk/doc/statistical-geography/E14000903,Liberal Democrats,PP90,1992
