Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,Glasgow East,S14000030,http://statistics.data.gov.uk/doc/statistical-geography/S14000030,Labour Party,PP53,13729
2015-05-07,Glasgow East,S14000030,http://statistics.data.gov.uk/doc/statistical-geography/S14000030,Scottish Green Party,PP130,381
2015-05-07,Glasgow East,S14000030,http://statistics.data.gov.uk/doc/statistical-geography/S14000030,Scottish National Party (SNP),PP102,24116
2015-05-07,Glasgow East,S14000030,http://statistics.data.gov.uk/doc/statistical-geography/S14000030,Liberal Democrats,PP90,318
2015-05-07,Glasgow East,S14000030,http://statistics.data.gov.uk/doc/statistical-geography/S14000030,Scottish Socialist Party,PP46,224
2015-05-07,Glasgow East,S14000030,http://statistics.data.gov.uk/doc/statistical-geography/S14000030,Conservative Party,PP52,2544
2015-05-07,Glasgow East,S14000030,http://statistics.data.gov.uk/doc/statistical-geography/S14000030,UK Independence Party (UKIP),PP85,1105
