Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,Ballots Rejected
2015-05-07,South Swindon,E14000947,http://statistics.data.gov.uk/doc/statistical-geography/E14000947,Conservative Party,PP52,22777,
2015-05-07,South Swindon,E14000947,http://statistics.data.gov.uk/doc/statistical-geography/E14000947,Liberal Democrats,PP90,1817,
2015-05-07,South Swindon,E14000947,http://statistics.data.gov.uk/doc/statistical-geography/E14000947,Green Party,PP63,1757,
2015-05-07,South Swindon,E14000947,http://statistics.data.gov.uk/doc/statistical-geography/E14000947,UK Independence Party (UKIP),PP85,5920,
2015-05-07,South Swindon,E14000947,http://statistics.data.gov.uk/doc/statistical-geography/E14000947,Labour Party,PP53,16992,
