Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,"Batley and Spen",E14000548,http://statistics.data.gov.uk/doc/statistical-geography/E14000548,Conservative Party,PP52,15769
2015-05-07,"Batley and Spen",E14000548,http://statistics.data.gov.uk/doc/statistical-geography/E14000548,Green Party,PP63,1232
2015-05-07,"Batley and Spen",E14000548,http://statistics.data.gov.uk/doc/statistical-geography/E14000548,Labour Party,PP53,21826
2015-05-07,"Batley and Spen",E14000548,http://statistics.data.gov.uk/doc/statistical-geography/E14000548,Liberal Democrats,PP90,2396
2015-05-07,"Batley and Spen",E14000548,http://statistics.data.gov.uk/doc/statistical-geography/E14000548,UK Independence Party (UKIP),PP85,9080
2015-05-07,"Batley and Spen",E14000548,http://statistics.data.gov.uk/doc/statistical-geography/E14000548,Patriotic Socialist Party,PP2187,53
2015-05-07,"Batley and Spen",E14000548,http://statistics.data.gov.uk/doc/statistical-geography/E14000548,Trade Unionist and Socialist Coalition,PP804,123
