Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,
2015-05-07,"Bury St Edmunds",E14000613,http://statistics.data.gov.uk/doc/statistical-geography/E14000613,Liberal Democrats,PP90,3581,
2015-05-07,"Bury St Edmunds",E14000613,http://statistics.data.gov.uk/doc/statistical-geography/E14000613,Conservative Party,PP52,31815,
2015-05-07,"Bury St Edmunds",E14000613,http://statistics.data.gov.uk/doc/statistical-geography/E14000613,Labour Party,PP53,10514,
2015-05-07,"Bury St Edmunds",E14000613,http://statistics.data.gov.uk/doc/statistical-geography/E14000613,Green Party,PP63,4692,
2015-05-07,"Bury St Edmunds",E14000613,http://statistics.data.gov.uk/doc/statistical-geography/E14000613,UK Independence Party (UKIP),PP85,8739,
