Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,Barnsley Central,E14000541,http://statistics.data.gov.uk/doc/statistical-geography/E14000541,Conservative Party,PP52,5485
2015-05-07,Barnsley Central,E14000541,http://statistics.data.gov.uk/doc/statistical-geography/E14000541,Trade Unionist and Socialist Coalition,PP804,573
2015-05-07,Barnsley Central,E14000541,http://statistics.data.gov.uk/doc/statistical-geography/E14000541,UK Independence Party (UKIP),PP85,7941
2015-05-07,Barnsley Central,E14000541,http://statistics.data.gov.uk/doc/statistical-geography/E14000541,Labour Party,PP53,20376
2015-05-07,Barnsley Central,E14000541,http://statistics.data.gov.uk/doc/statistical-geography/E14000541,Liberal Democrats,PP90,770
2015-05-07,Barnsley Central,E14000541,http://statistics.data.gov.uk/doc/statistical-geography/E14000541,Green Party,PP63,938
2015-05-07,Barnsley Central,E14000541,http://statistics.data.gov.uk/doc/statistical-geography/E14000541,English Democrats,PP17,477
