Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,
2015-05-07,"Taunton Deane",E14000988,http://statistics.data.gov.uk/doc/statistical-geography/E14000988,UK Independence Party (UKIP),PP85,6921,
2015-05-07,"Taunton Deane",E14000988,http://statistics.data.gov.uk/doc/statistical-geography/E14000988,Independent,,
2015-05-07,"Taunton Deane",E14000988,http://statistics.data.gov.uk/doc/statistical-geography/E14000988,Trade Unionist and Socialist Coalition,PP804,118,
2015-05-07,"Taunton Deane",E14000988,http://statistics.data.gov.uk/doc/statistical-geography/E14000988,Liberal Democrats,PP90,12358,
2015-05-07,"Taunton Deane",E14000988,http://statistics.data.gov.uk/doc/statistical-geography/E14000988,Labour Party,PP53,5347,
2015-05-07,"Taunton Deane",E14000988,http://statistics.data.gov.uk/doc/statistical-geography/E14000988,Green Party,PP63,2630,
2015-05-07,"Taunton Deane",E14000988,http://statistics.data.gov.uk/doc/statistical-geography/E14000988,Conservative Party,PP52,27849,
2015-05-07,"Taunton Deane",E14000988,http://statistics.data.gov.uk/doc/statistical-geography/E14000988,Independent,,
