Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,"Witham",E14001045,http://statistics.data.gov.uk/doc/statistical-geography/E14001045,Green Party,PP63,2038
2015-05-07,"Witham",E14001045,http://statistics.data.gov.uk/doc/statistical-geography/E14001045,Labour Party,PP53,7467
2015-05-07,"Witham",E14001045,http://statistics.data.gov.uk/doc/statistical-geography/E14001045,UK Independence Party (UKIP),PP85,7569
2015-05-07,"Witham",E14001045,http://statistics.data.gov.uk/doc/statistical-geography/E14001045,Liberal Democrats,PP90,2891
2015-05-07,"Witham",E14001045,http://statistics.data.gov.uk/doc/statistical-geography/E14001045,Conservative Party,PP52,27123
2015-05-07,"Witham",E14001045,http://statistics.data.gov.uk/doc/statistical-geography/E14001045,Christian Peoples Alliance,PP79,80
