Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,
2015-05-07,Chelmsford,E14000628,http://statistics.data.gov.uk/doc/statistical-geography/E14000628,The Liberal Party,PP54,6394,
2015-05-07,Chelmsford,E14000628,http://statistics.data.gov.uk/doc/statistical-geography/E14000628,Conservative Party,PP52,27732,
2015-05-07,Chelmsford,E14000628,http://statistics.data.gov.uk/doc/statistical-geography/E14000628,UK Independence Party (UKIP),PP85,7652,
2015-05-07,Chelmsford,E14000628,http://statistics.data.gov.uk/doc/statistical-geography/E14000628,Liberal Democrats,PP90,665,
2015-05-07,Chelmsford,E14000628,http://statistics.data.gov.uk/doc/statistical-geography/E14000628,Green Party,PP63,1892,
2015-05-07,Chelmsford,E14000628,http://statistics.data.gov.uk/doc/statistical-geography/E14000628,Labour Party,PP53,9482,
