Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,
2015-05-07,"Oldham West and Royton",E14000871,http://statistics.data.gov.uk/doc/statistical-geography/E14000871,UK Independence Party (UKIP),PP85,8892,
2015-05-07,"Oldham West and Royton",E14000871,http://statistics.data.gov.uk/doc/statistical-geography/E14000871,Conservative Party,PP52,8187,
2015-05-07,"Oldham West and Royton",E14000871,http://statistics.data.gov.uk/doc/statistical-geography/E14000871,Liberal Democrats,PP90,1589,
2015-05-07,"Oldham West and Royton",E14000871,http://statistics.data.gov.uk/doc/statistical-geography/E14000871,Green Party,PP63,839,
2015-05-07,"Oldham West and Royton",E14000871,http://statistics.data.gov.uk/doc/statistical-geography/E14000871,Labour Party,PP53,23630,
