Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,Ballots Rejected
2015-05-07,"Bury North",E14000611,http://statistics.data.gov.uk/doc/statistical-geography/E14000611,Liberal Democrats,PP90,
2015-05-07,"Bury North",E14000611,http://statistics.data.gov.uk/doc/statistical-geography/E14000611,Labour Party,PP53,
2015-05-07,"Bury North",E14000611,http://statistics.data.gov.uk/doc/statistical-geography/E14000611,UK Independence Party (UKIP),PP85,
2015-05-07,"Bury North",E14000611,http://statistics.data.gov.uk/doc/statistical-geography/E14000611,Conservative Party,PP52,
2015-05-07,"Bury North",E14000611,http://statistics.data.gov.uk/doc/statistical-geography/E14000611,Green Party,PP63,
