Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,"Bosworth",E14000583,http://statistics.data.gov.uk/doc/statistical-geography/E14000583,Labour Party,PP53
2015-05-07,"Bosworth",E14000583,http://statistics.data.gov.uk/doc/statistical-geography/E14000583,Liberal Democrats,PP90
2015-05-07,"Bosworth",E14000583,http://statistics.data.gov.uk/doc/statistical-geography/E14000583,UK Independence Party (UKIP),PP85
2015-05-07,"Bosworth",E14000583,http://statistics.data.gov.uk/doc/statistical-geography/E14000583,Conservative Party,PP52
