Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,"Aldershot",E14000530,http://statistics.data.gov.uk/doc/statistical-geography/E14000530,Green Party,PP63,2025
2015-05-07,"Aldershot",E14000530,http://statistics.data.gov.uk/doc/statistical-geography/E14000530,Liberal Democrats,PP90,4076
2015-05-07,"Aldershot",E14000530,http://statistics.data.gov.uk/doc/statistical-geography/E14000530,Conservative Party,PP52,23369
2015-05-07,"Aldershot",E14000530,http://statistics.data.gov.uk/doc/statistical-geography/E14000530,Labour Party,PP53,8468
2015-05-07,"Aldershot",E14000530,http://statistics.data.gov.uk/doc/statistical-geography/E14000530,UK Independence Party (UKIP),PP85,8253
