Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,
2015-05-07,"Portsmouth South",E14000884,http://statistics.data.gov.uk/doc/statistical-geography/E14000884,Labour Party,PP53,8184,
2015-05-07,"Portsmouth South",E14000884,http://statistics.data.gov.uk/doc/statistical-geography/E14000884,Conservative Party,PP52,14585,
2015-05-07,"Portsmouth South",E14000884,http://statistics.data.gov.uk/doc/statistical-geography/E14000884,Independent,,716,
2015-05-07,"Portsmouth South",E14000884,http://statistics.data.gov.uk/doc/statistical-geography/E14000884,UK Independence Party (UKIP),PP85,5595,
2015-05-07,"Portsmouth South",E14000884,http://statistics.data.gov.uk/doc/statistical-geography/E14000884,Trade Unionist and Socialist Coalition,PP804,235,
2015-05-07,"Portsmouth South",E14000884,http://statistics.data.gov.uk/doc/statistical-geography/E14000884,The Justice & Anti-Corruption Party,PP865,99,
2015-05-07,"Portsmouth South",E14000884,http://statistics.data.gov.uk/doc/statistical-geography/E14000884,Green Party,PP63,3145,
2015-05-07,"Portsmouth South",E14000884,http://statistics.data.gov.uk/doc/statistical-geography/E14000884,Liberal Democrats,PP90,9344,
