Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,Orkney and Shetland,S14000051,http://statistics.data.gov.uk/doc/statistical-geography/S14000051,Conservative Party,PP52,2025
2015-05-07,Orkney and Shetland,S14000051,http://statistics.data.gov.uk/doc/statistical-geography/S14000051,Liberal Democrats,PP90,9407
2015-05-07,Orkney and Shetland,S14000051,http://statistics.data.gov.uk/doc/statistical-geography/S14000051,Labour Party,PP53,1624
2015-05-07,Orkney and Shetland,S14000051,http://statistics.data.gov.uk/doc/statistical-geography/S14000051,Scottish National Party (SNP),PP102,8590
2015-05-07,Orkney and Shetland,S14000051,http://statistics.data.gov.uk/doc/statistical-geography/S14000051,UK Independence Party (UKIP),PP85,1082
