Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,"Edinburgh East",S14000022,http://statistics.data.gov.uk/doc/statistical-geography/S14000022,UK Independence Party (UKIP),PP85
2015-05-07,"Edinburgh East",S14000022,http://statistics.data.gov.uk/doc/statistical-geography/S14000022,Labour Party,PP53
2015-05-07,"Edinburgh East",S14000022,http://statistics.data.gov.uk/doc/statistical-geography/S14000022,Scottish Green Party,PP130
2015-05-07,"Edinburgh East",S14000022,http://statistics.data.gov.uk/doc/statistical-geography/S14000022,Conservative Party,PP52
2015-05-07,"Edinburgh East",S14000022,http://statistics.data.gov.uk/doc/statistical-geography/S14000022,Trade Unionist and Socialist Coalition,PP804
2015-05-07,"Edinburgh East",S14000022,http://statistics.data.gov.uk/doc/statistical-geography/S14000022,Scottish National Party (SNP),PP102
2015-05-07,"Edinburgh East",S14000022,http://statistics.data.gov.uk/doc/statistical-geography/S14000022,Liberal Democrats,PP90
