Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,
2015-05-07,"Pendle",E14000875,http://statistics.data.gov.uk/doc/statistical-geography/E14000875,Labour Party,PP53,15525,
2015-05-07,"Pendle",E14000875,http://statistics.data.gov.uk/doc/statistical-geography/E14000875,Green Party,PP63,1043,
2015-05-07,"Pendle",E14000875,http://statistics.data.gov.uk/doc/statistical-geography/E14000875,Liberal Democrats,PP90,1487,
2015-05-07,"Pendle",E14000875,http://statistics.data.gov.uk/doc/statistical-geography/E14000875,Conservative Party,PP52,20978,
2015-05-07,"Pendle",E14000875,http://statistics.data.gov.uk/doc/statistical-geography/E14000875,UK Independence Party (UKIP),PP85,5415,
