Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,"East Lothian",S14000020,http://statistics.data.gov.uk/doc/statistical-geography/S14000020,Independent,,158
2015-05-07,"East Lothian",S14000020,http://statistics.data.gov.uk/doc/statistical-geography/S14000020,Scottish National Party (SNP),PP102,25104
2015-05-07,"East Lothian",S14000020,http://statistics.data.gov.uk/doc/statistical-geography/S14000020,UK Independence Party (UKIP),PP85,1178
2015-05-07,"East Lothian",S14000020,http://statistics.data.gov.uk/doc/statistical-geography/S14000020,Labour Party,PP53,18301
2015-05-07,"East Lothian",S14000020,http://statistics.data.gov.uk/doc/statistical-geography/S14000020,Conservative Party,PP52,11511
2015-05-07,"East Lothian",S14000020,http://statistics.data.gov.uk/doc/statistical-geography/S14000020,Scottish Green Party,PP130,1245
2015-05-07,"East Lothian",S14000020,http://statistics.data.gov.uk/doc/statistical-geography/S14000020,Liberal Democrats,PP90,1517
