Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,"Bedford",E14000552,http://statistics.data.gov.uk/doc/statistical-geography/E14000552,Independent,,129
2015-05-07,"Bedford",E14000552,http://statistics.data.gov.uk/doc/statistical-geography/E14000552,Green Party,PP63,1412
2015-05-07,"Bedford",E14000552,http://statistics.data.gov.uk/doc/statistical-geography/E14000552,Conservative Party,PP52,19625
2015-05-07,"Bedford",E14000552,http://statistics.data.gov.uk/doc/statistical-geography/E14000552,Labour Party,PP53,18528
2015-05-07,"Bedford",E14000552,http://statistics.data.gov.uk/doc/statistical-geography/E14000552,Liberal Democrats,PP90,1958
2015-05-07,"Bedford",E14000552,http://statistics.data.gov.uk/doc/statistical-geography/E14000552,UK Independence Party (UKIP),PP85,4434
