Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,
2015-05-07,"Portsmouth North",E14000883,http://statistics.data.gov.uk/doc/statistical-geography/E14000883,Green Party,PP63,
2015-05-07,"Portsmouth North",E14000883,http://statistics.data.gov.uk/doc/statistical-geography/E14000883,Labour Party,PP53,
2015-05-07,"Portsmouth North",E14000883,http://statistics.data.gov.uk/doc/statistical-geography/E14000883,UK Independence Party (UKIP),PP85,
2015-05-07,"Portsmouth North",E14000883,http://statistics.data.gov.uk/doc/statistical-geography/E14000883,Conservative Party,PP52,
2015-05-07,"Portsmouth North",E14000883,http://statistics.data.gov.uk/doc/statistical-geography/E14000883,Liberal Democrats,PP90,
2015-05-07,"Portsmouth North",E14000883,http://statistics.data.gov.uk/doc/statistical-geography/E14000883,Trade Unionist and Socialist Coalition,PP804,
