Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,
2015-05-07,"Wells",E14001026,http://statistics.data.gov.uk/doc/statistical-geography/E14001026,Independent,,
2015-05-07,"Wells",E14001026,http://statistics.data.gov.uk/doc/statistical-geography/E14001026,Green Party,PP63,2331,
2015-05-07,"Wells",E14001026,http://statistics.data.gov.uk/doc/statistical-geography/E14001026,The Birthday Party,PP778,81,
2015-05-07,"Wells",E14001026,http://statistics.data.gov.uk/doc/statistical-geography/E14001026,Conservative Party,PP52,26247,
2015-05-07,"Wells",E14001026,http://statistics.data.gov.uk/doc/statistical-geography/E14001026,UK Independence Party (UKIP),PP85,5644,
2015-05-07,"Wells",E14001026,http://statistics.data.gov.uk/doc/statistical-geography/E14001026,Labour Party,PP53,3780,
2015-05-07,"Wells",E14001026,http://statistics.data.gov.uk/doc/statistical-geography/E14001026,Liberal Democrats,PP90,18662,
2015-05-07,"Wells",E14001026,http://statistics.data.gov.uk/doc/statistical-geography/E14001026,Independent,,
