Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,
2015-05-07,"South West Bedfordshire",E14000949,http://statistics.data.gov.uk/doc/statistical-geography/E14000949,Green Party,PP63,2106,
2015-05-07,"South West Bedfordshire",E14000949,http://statistics.data.gov.uk/doc/statistical-geography/E14000949,Liberal Democrats,PP90,2646,
2015-05-07,"South West Bedfordshire",E14000949,http://statistics.data.gov.uk/doc/statistical-geography/E14000949,Labour Party,PP53,10399,
2015-05-07,"South West Bedfordshire",E14000949,http://statistics.data.gov.uk/doc/statistical-geography/E14000949,Conservative Party,PP52,28212,
2015-05-07,"South West Bedfordshire",E14000949,http://statistics.data.gov.uk/doc/statistical-geography/E14000949,UK Independence Party (UKIP),PP85,7941,
