Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,Stockton North,E14000970,http://statistics.data.gov.uk/doc/statistical-geography/E14000970,UK Independence Party (UKIP),PP85,7581
2015-05-07,Stockton North,E14000970,http://statistics.data.gov.uk/doc/statistical-geography/E14000970,Labour Party,PP53,19436
2015-05-07,Stockton North,E14000970,http://statistics.data.gov.uk/doc/statistical-geography/E14000970,Conservative Party,PP52,11069
2015-05-07,Stockton North,E14000970,http://statistics.data.gov.uk/doc/statistical-geography/E14000970,Liberal Democrats,PP90,884
2015-05-07,Stockton North,E14000970,http://statistics.data.gov.uk/doc/statistical-geography/E14000970,The North East Party,PP2303,601
