Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,
2015-05-07,"Luton South",E14000801,http://statistics.data.gov.uk/doc/statistical-geography/E14000801,Liberal Democrats,PP90,3183,
2015-05-07,"Luton South",E14000801,http://statistics.data.gov.uk/doc/statistical-geography/E14000801,Green Party,PP63,1237,
2015-05-07,"Luton South",E14000801,http://statistics.data.gov.uk/doc/statistical-geography/E14000801,Independent,,900,
2015-05-07,"Luton South",E14000801,http://statistics.data.gov.uk/doc/statistical-geography/E14000801,Conservative Party,PP52,12949,
2015-05-07,"Luton South",E14000801,http://statistics.data.gov.uk/doc/statistical-geography/E14000801,UK Independence Party (UKIP),PP85,5129,
2015-05-07,"Luton South",E14000801,http://statistics.data.gov.uk/doc/statistical-geography/E14000801,Labour and Co-operative Party,,18660,
2015-05-07,"Luton South",E14000801,http://statistics.data.gov.uk/doc/statistical-geography/E14000801,Liberty GB,PP2032,158,
