Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,
2015-05-07,"Mid Worcestershire",E14000818,http://statistics.data.gov.uk/doc/statistical-geography/E14000818,Green Party,PP63,1933,
2015-05-07,"Mid Worcestershire",E14000818,http://statistics.data.gov.uk/doc/statistical-geography/E14000818,Conservative Party,PP52,29763,
2015-05-07,"Mid Worcestershire",E14000818,http://statistics.data.gov.uk/doc/statistical-geography/E14000818,UK Independence Party (UKIP),PP85,9231,
2015-05-07,"Mid Worcestershire",E14000818,http://statistics.data.gov.uk/doc/statistical-geography/E14000818,Labour Party,PP53,7548,
2015-05-07,"Mid Worcestershire",E14000818,http://statistics.data.gov.uk/doc/statistical-geography/E14000818,Liberal Democrats,PP90,3750,
