Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,
2015-05-07,"Clacton",E14000642,http://statistics.data.gov.uk/doc/statistical-geography/E14000642,UK Independence Party (UKIP),PP85,19642,
2015-05-07,"Clacton",E14000642,http://statistics.data.gov.uk/doc/statistical-geography/E14000642,Liberal Democrats,PP90,812,
2015-05-07,"Clacton",E14000642,http://statistics.data.gov.uk/doc/statistical-geography/E14000642,Green Party,PP63,1184,
2015-05-07,"Clacton",E14000642,http://statistics.data.gov.uk/doc/statistical-geography/E14000642,Conservative Party,PP52,16205,
2015-05-07,"Clacton",E14000642,http://statistics.data.gov.uk/doc/statistical-geography/E14000642,Labour Party,PP53,6364,
