Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,
2015-05-07,"Stratford-on-Avon",E14000977,http://statistics.data.gov.uk/doc/statistical-geography/E14000977,Liberal Democrats,PP90,
2015-05-07,"Stratford-on-Avon",E14000977,http://statistics.data.gov.uk/doc/statistical-geography/E14000977,UK Independence Party (UKIP),PP85,
2015-05-07,"Stratford-on-Avon",E14000977,http://statistics.data.gov.uk/doc/statistical-geography/E14000977,Green Party,PP63,
2015-05-07,"Stratford-on-Avon",E14000977,http://statistics.data.gov.uk/doc/statistical-geography/E14000977,Labour Party,PP53,
2015-05-07,"Stratford-on-Avon",E14000977,http://statistics.data.gov.uk/doc/statistical-geography/E14000977,Conservative Party,PP52,
