Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,
2015-05-07,"Sutton Coldfield",E14000985,http://statistics.data.gov.uk/doc/statistical-geography/E14000985,Liberal Democrats,PP90,2627,
2015-05-07,"Sutton Coldfield",E14000985,http://statistics.data.gov.uk/doc/statistical-geography/E14000985,UK Independence Party (UKIP),PP85,7489,
2015-05-07,"Sutton Coldfield",E14000985,http://statistics.data.gov.uk/doc/statistical-geography/E14000985,Conservative Party,PP52,27782,
2015-05-07,"Sutton Coldfield",E14000985,http://statistics.data.gov.uk/doc/statistical-geography/E14000985,Labour Party,PP53,11365,
2015-05-07,"Sutton Coldfield",E14000985,http://statistics.data.gov.uk/doc/statistical-geography/E14000985,Green Party,PP63,1426,
2015-05-07,"Sutton Coldfield",E14000985,http://statistics.data.gov.uk/doc/statistical-geography/E14000985,Ubuntu Party,PP2476,165,
