Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,Ballots Rejected
2015-05-07,St Helens South and Whiston,E14000963,http://statistics.data.gov.uk/doc/statistical-geography/E14000963,UK Independence Party (UKIP),PP85,6766,
2015-05-07,St Helens South and Whiston,E14000963,http://statistics.data.gov.uk/doc/statistical-geography/E14000963,Green Party,PP63,2237,
2015-05-07,St Helens South and Whiston,E14000963,http://statistics.data.gov.uk/doc/statistical-geography/E14000963,Conservative Party,PP52,7707,
2015-05-07,St Helens South and Whiston,E14000963,http://statistics.data.gov.uk/doc/statistical-geography/E14000963,Labour Party,PP53,28950,
2015-05-07,St Helens South and Whiston,E14000963,http://statistics.data.gov.uk/doc/statistical-geography/E14000963,Liberal Democrats,PP90,2737,
