Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,
2015-05-07,"Haltemprice and Howden",E14000724,http://statistics.data.gov.uk/doc/statistical-geography/E14000724,Conservative Party,PP52,26414,
2015-05-07,"Haltemprice and Howden",E14000724,http://statistics.data.gov.uk/doc/statistical-geography/E14000724,Green Party,PP63,1809,
2015-05-07,"Haltemprice and Howden",E14000724,http://statistics.data.gov.uk/doc/statistical-geography/E14000724,Labour Party,PP53,10219,
2015-05-07,"Haltemprice and Howden",E14000724,http://statistics.data.gov.uk/doc/statistical-geography/E14000724,UK Independence Party (UKIP),PP85,6781,
2015-05-07,"Haltemprice and Howden",E14000724,http://statistics.data.gov.uk/doc/statistical-geography/E14000724,Liberal Democrats,PP90,3055,
2015-05-07,"Haltemprice and Howden",E14000724,http://statistics.data.gov.uk/doc/statistical-geography/E14000724,Yorkshire First,PP2120,479,
