Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,"Rutland and Melton",E14000909,http://statistics.data.gov.uk/doc/statistical-geography/E14000909,UK Independence Party (UKIP),PP85,8678
2015-05-07,"Rutland and Melton",E14000909,http://statistics.data.gov.uk/doc/statistical-geography/E14000909,Conservative Party,PP52,30383
2015-05-07,"Rutland and Melton",E14000909,http://statistics.data.gov.uk/doc/statistical-geography/E14000909,Independent,,427
2015-05-07,"Rutland and Melton",E14000909,http://statistics.data.gov.uk/doc/statistical-geography/E14000909,Green Party,PP63,2325
2015-05-07,"Rutland and Melton",E14000909,http://statistics.data.gov.uk/doc/statistical-geography/E14000909,Labour Party,PP53,8383
2015-05-07,"Rutland and Melton",E14000909,http://statistics.data.gov.uk/doc/statistical-geography/E14000909,Liberal Democrats,PP90,4407
