Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,Ballots Rejected
2015-05-07,Broxbourne,E14000606,http://statistics.data.gov.uk/doc/statistical-geography/E14000606,UK Independence Party (UKIP),PP85,9074,
2015-05-07,Broxbourne,E14000606,http://statistics.data.gov.uk/doc/statistical-geography/E14000606,Labour Party,PP53,8470,
2015-05-07,Broxbourne,E14000606,http://statistics.data.gov.uk/doc/statistical-geography/E14000606,Liberal Democrats,PP90,1467,
2015-05-07,Broxbourne,E14000606,http://statistics.data.gov.uk/doc/statistical-geography/E14000606,Green Party,PP63,1216,
2015-05-07,Broxbourne,E14000606,http://statistics.data.gov.uk/doc/statistical-geography/E14000606,Conservative Party,PP52,25797,
