Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,
2015-05-07,"Wokingham",E14001048,http://statistics.data.gov.uk/doc/statistical-geography/E14001048,Labour Party,PP53,8132,
2015-05-07,"Wokingham",E14001048,http://statistics.data.gov.uk/doc/statistical-geography/E14001048,UK Independence Party (UKIP),PP85,5516,
2015-05-07,"Wokingham",E14001048,http://statistics.data.gov.uk/doc/statistical-geography/E14001048,Liberal Democrats,PP90,7572,
2015-05-07,"Wokingham",E14001048,http://statistics.data.gov.uk/doc/statistical-geography/E14001048,Independent,,358,
2015-05-07,"Wokingham",E14001048,http://statistics.data.gov.uk/doc/statistical-geography/E14001048,Conservative Party,PP52,32329,
2015-05-07,"Wokingham",E14001048,http://statistics.data.gov.uk/doc/statistical-geography/E14001048,Green Party,PP63,2092,
