Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,Ballots Rejected
2015-05-07,Lanark and Hamilton East,S14000042,http://statistics.data.gov.uk/doc/statistical-geography/S14000042,Conservative Party,PP52,8772,
2015-05-07,Lanark and Hamilton East,S14000042,http://statistics.data.gov.uk/doc/statistical-geography/S14000042,Scottish National Party (SNP),PP102,26976,
2015-05-07,Lanark and Hamilton East,S14000042,http://statistics.data.gov.uk/doc/statistical-geography/S14000042,Liberal Democrats,PP90,1203,
2015-05-07,Lanark and Hamilton East,S14000042,http://statistics.data.gov.uk/doc/statistical-geography/S14000042,Labour Party,PP53,16876,
2015-05-07,Lanark and Hamilton East,S14000042,http://statistics.data.gov.uk/doc/statistical-geography/S14000042,UK Independence Party (UKIP),PP85,1431,
