Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,
2015-05-07,"Morley and Outwood",E14000826,http://statistics.data.gov.uk/doc/statistical-geography/E14000826,Labour and Co-operative Party,,
2015-05-07,"Morley and Outwood",E14000826,http://statistics.data.gov.uk/doc/statistical-geography/E14000826,Yorkshire First,PP2120,
2015-05-07,"Morley and Outwood",E14000826,http://statistics.data.gov.uk/doc/statistical-geography/E14000826,UK Independence Party (UKIP),PP85,
2015-05-07,"Morley and Outwood",E14000826,http://statistics.data.gov.uk/doc/statistical-geography/E14000826,Green Party,PP63,
2015-05-07,"Morley and Outwood",E14000826,http://statistics.data.gov.uk/doc/statistical-geography/E14000826,Conservative Party,PP52,
2015-05-07,"Morley and Outwood",E14000826,http://statistics.data.gov.uk/doc/statistical-geography/E14000826,Liberal Democrats,PP90,
