Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,Paisley and Renfrewshire South,S14000053,http://statistics.data.gov.uk/doc/statistical-geography/S14000053,Labour Party,PP53,17864
2015-05-07,Paisley and Renfrewshire South,S14000053,http://statistics.data.gov.uk/doc/statistical-geography/S14000053,Scottish National Party (SNP),PP102,23548
2015-05-07,Paisley and Renfrewshire South,S14000053,http://statistics.data.gov.uk/doc/statistical-geography/S14000053,Conservative Party,PP52,3526
2015-05-07,Paisley and Renfrewshire South,S14000053,http://statistics.data.gov.uk/doc/statistical-geography/S14000053,Liberal Democrats,PP90,1010
2015-05-07,Paisley and Renfrewshire South,S14000053,http://statistics.data.gov.uk/doc/statistical-geography/S14000053,Scottish Socialist Party,PP46,278
