Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,"Lancaster and Fleetwood",E14000776,http://statistics.data.gov.uk/doc/statistical-geography/E14000776,UK Independence Party (UKIP),PP85
2015-05-07,"Lancaster and Fleetwood",E14000776,http://statistics.data.gov.uk/doc/statistical-geography/E14000776,Green Party,PP63
2015-05-07,"Lancaster and Fleetwood",E14000776,http://statistics.data.gov.uk/doc/statistical-geography/E14000776,Independent,
2015-05-07,"Lancaster and Fleetwood",E14000776,http://statistics.data.gov.uk/doc/statistical-geography/E14000776,Liberal Democrats,PP90
2015-05-07,"Lancaster and Fleetwood",E14000776,http://statistics.data.gov.uk/doc/statistical-geography/E14000776,Conservative Party,PP52
2015-05-07,"Lancaster and Fleetwood",E14000776,http://statistics.data.gov.uk/doc/statistical-geography/E14000776,Labour Party,PP53
