Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,"North Somerset",E14000850,http://statistics.data.gov.uk/doc/statistical-geography/E14000850,Labour Party,PP53,8441
2015-05-07,"North Somerset",E14000850,http://statistics.data.gov.uk/doc/statistical-geography/E14000850,Green Party,PP63,3806
2015-05-07,"North Somerset",E14000850,http://statistics.data.gov.uk/doc/statistical-geography/E14000850,Conservative Party,PP52,31540
2015-05-07,"North Somerset",E14000850,http://statistics.data.gov.uk/doc/statistical-geography/E14000850,UK Independence Party (UKIP),PP85,7669
2015-05-07,"North Somerset",E14000850,http://statistics.data.gov.uk/doc/statistical-geography/E14000850,Liberal Democrats,PP90,7486
