Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,
2015-05-07,"Stourbridge",E14000976,http://statistics.data.gov.uk/doc/statistical-geography/E14000976,Liberal Democrats,PP90,1538,
2015-05-07,"Stourbridge",E14000976,http://statistics.data.gov.uk/doc/statistical-geography/E14000976,UK Independence Party (UKIP),PP85,7774,
2015-05-07,"Stourbridge",E14000976,http://statistics.data.gov.uk/doc/statistical-geography/E14000976,Conservative Party,PP52,21195,
2015-05-07,"Stourbridge",E14000976,http://statistics.data.gov.uk/doc/statistical-geography/E14000976,Green Party,PP63,1021,
2015-05-07,"Stourbridge",E14000976,http://statistics.data.gov.uk/doc/statistical-geography/E14000976,Labour Party,PP53,14501,
