Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,Newport East,W07000055,http://statistics.data.gov.uk/doc/statistical-geography/W07000055,Conservative Party,PP52,9585
2015-05-07,Newport East,W07000055,http://statistics.data.gov.uk/doc/statistical-geography/W07000055,Socialist Labour Party,PP73,398
2015-05-07,Newport East,W07000055,http://statistics.data.gov.uk/doc/statistical-geography/W07000055,Liberal Democrats,PP90,2251
2015-05-07,Newport East,W07000055,http://statistics.data.gov.uk/doc/statistical-geography/W07000055,Green Party,PP63,887
2015-05-07,Newport East,W07000055,http://statistics.data.gov.uk/doc/statistical-geography/W07000055,Labour Party,PP53,14290
2015-05-07,Newport East,W07000055,http://statistics.data.gov.uk/doc/statistical-geography/W07000055,Plaid Cymru - The Party of Wales,PP77,1231
2015-05-07,Newport East,W07000055,http://statistics.data.gov.uk/doc/statistical-geography/W07000055,UK Independence Party (UKIP),PP85,6466
