Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,"Edinburgh South West",S14000025,http://statistics.data.gov.uk/doc/statistical-geography/S14000025,Scottish National Party (SNP),PP102,22168
2015-05-07,"Edinburgh South West",S14000025,http://statistics.data.gov.uk/doc/statistical-geography/S14000025,Scottish Green Party,PP130,1965
2015-05-07,"Edinburgh South West",S14000025,http://statistics.data.gov.uk/doc/statistical-geography/S14000025,Liberal Democrats,PP90,1920
2015-05-07,"Edinburgh South West",S14000025,http://statistics.data.gov.uk/doc/statistical-geography/S14000025,Labour Party,PP53,14033
2015-05-07,"Edinburgh South West",S14000025,http://statistics.data.gov.uk/doc/statistical-geography/S14000025,Conservative Party,PP52,10444
2015-05-07,"Edinburgh South West",S14000025,http://statistics.data.gov.uk/doc/statistical-geography/S14000025,UK Independence Party (UKIP),PP85,1072
