Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,"Northampton South",E14000862,http://statistics.data.gov.uk/doc/statistical-geography/E14000862,Liberal Democrats,PP90
2015-05-07,"Northampton South",E14000862,http://statistics.data.gov.uk/doc/statistical-geography/E14000862,UK Independence Party (UKIP),PP85
2015-05-07,"Northampton South",E14000862,http://statistics.data.gov.uk/doc/statistical-geography/E14000862,Green Party,PP63
2015-05-07,"Northampton South",E14000862,http://statistics.data.gov.uk/doc/statistical-geography/E14000862,Conservative Party,PP52
2015-05-07,"Northampton South",E14000862,http://statistics.data.gov.uk/doc/statistical-geography/E14000862,Labour Party,PP53
2015-05-07,"Northampton South",E14000862,http://statistics.data.gov.uk/doc/statistical-geography/E14000862,Independent,
