Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,
2015-05-07,"Truro and Falmouth",E14001003,http://statistics.data.gov.uk/doc/statistical-geography/E14001003,National Health Action Party,PP1931,526,
2015-05-07,"Truro and Falmouth",E14001003,http://statistics.data.gov.uk/doc/statistical-geography/E14001003,The Principles of Politics Party,PP2618,37,
2015-05-07,"Truro and Falmouth",E14001003,http://statistics.data.gov.uk/doc/statistical-geography/E14001003,UK Independence Party (UKIP),PP85,5967,
2015-05-07,"Truro and Falmouth",E14001003,http://statistics.data.gov.uk/doc/statistical-geography/E14001003,Conservative Party,PP52,22681,
2015-05-07,"Truro and Falmouth",E14001003,http://statistics.data.gov.uk/doc/statistical-geography/E14001003,Independent,,792,
2015-05-07,"Truro and Falmouth",E14001003,http://statistics.data.gov.uk/doc/statistical-geography/E14001003,Mebyon Kernow - The Party for Cornwall,PP58,563,
2015-05-07,"Truro and Falmouth",E14001003,http://statistics.data.gov.uk/doc/statistical-geography/E14001003,Liberal Democrats,PP90,8681,
2015-05-07,"Truro and Falmouth",E14001003,http://statistics.data.gov.uk/doc/statistical-geography/E14001003,Labour Party,PP53,7814,
2015-05-07,"Truro and Falmouth",E14001003,http://statistics.data.gov.uk/doc/statistical-geography/E14001003,Green Party,PP63,4483,
