Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,
2015-05-07,"South Northamptonshire",E14000942,http://statistics.data.gov.uk/doc/statistical-geography/E14000942,Green Party,PP63,2247,
2015-05-07,"South Northamptonshire",E14000942,http://statistics.data.gov.uk/doc/statistical-geography/E14000942,UK Independence Party (UKIP),PP85,8204,
2015-05-07,"South Northamptonshire",E14000942,http://statistics.data.gov.uk/doc/statistical-geography/E14000942,Conservative Party,PP52,36607,
2015-05-07,"South Northamptonshire",E14000942,http://statistics.data.gov.uk/doc/statistical-geography/E14000942,Labour Party,PP53,10191,
2015-05-07,"South Northamptonshire",E14000942,http://statistics.data.gov.uk/doc/statistical-geography/E14000942,Liberal Democrats,PP90,3613,
