Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,Cardiff Central,W07000050,http://statistics.data.gov.uk/doc/statistical-geography/W07000050,Conservative Party,PP52,5674
2015-05-07,Cardiff Central,W07000050,http://statistics.data.gov.uk/doc/statistical-geography/W07000050,Independent,,34
2015-05-07,Cardiff Central,W07000050,http://statistics.data.gov.uk/doc/statistical-geography/W07000050,Plaid Cymru - The Party of Wales,PP77,1925
2015-05-07,Cardiff Central,W07000050,http://statistics.data.gov.uk/doc/statistical-geography/W07000050,UK Independence Party (UKIP),PP85,2499
2015-05-07,Cardiff Central,W07000050,http://statistics.data.gov.uk/doc/statistical-geography/W07000050,Green Party,PP63,2461
2015-05-07,Cardiff Central,W07000050,http://statistics.data.gov.uk/doc/statistical-geography/W07000050,Labour Party,PP53,15462
2015-05-07,Cardiff Central,W07000050,http://statistics.data.gov.uk/doc/statistical-geography/W07000050,Trade Unionist and Socialist Coalition,PP804,110
2015-05-07,Cardiff Central,W07000050,http://statistics.data.gov.uk/doc/statistical-geography/W07000050,Liberal Democrats,PP90,10481
