Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,
2015-05-07,"Staffordshire Moorlands",E14000966,http://statistics.data.gov.uk/doc/statistical-geography/E14000966,Conservative Party,PP52,21770,
2015-05-07,"Staffordshire Moorlands",E14000966,http://statistics.data.gov.uk/doc/statistical-geography/E14000966,UK Independence Party (UKIP),PP85,6236,
2015-05-07,"Staffordshire Moorlands",E14000966,http://statistics.data.gov.uk/doc/statistical-geography/E14000966,Labour Party,PP53,11596,
2015-05-07,"Staffordshire Moorlands",E14000966,http://statistics.data.gov.uk/doc/statistical-geography/E14000966,Liberal Democrats,PP90,1759,
2015-05-07,"Staffordshire Moorlands",E14000966,http://statistics.data.gov.uk/doc/statistical-geography/E14000966,Green Party,PP63,1226,
