Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,Ballots Rejected
2015-05-07,Glasgow South,S14000034,http://statistics.data.gov.uk/doc/statistical-geography/S14000034,Labour Party,PP53,14504,
2015-05-07,Glasgow South,S14000034,http://statistics.data.gov.uk/doc/statistical-geography/S14000034,Liberal Democrats,PP90,1019,
2015-05-07,Glasgow South,S14000034,http://statistics.data.gov.uk/doc/statistical-geography/S14000034,Scottish National Party (SNP),PP102,26773,
2015-05-07,Glasgow South,S14000034,http://statistics.data.gov.uk/doc/statistical-geography/S14000034,Trade Unionist and Socialist Coalition,PP804,299,
2015-05-07,Glasgow South,S14000034,http://statistics.data.gov.uk/doc/statistical-geography/S14000034,Conservative Party,PP52,4752,
2015-05-07,Glasgow South,S14000034,http://statistics.data.gov.uk/doc/statistical-geography/S14000034,Scottish Green Party,PP130,26773,
