Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,"Walthamstow",E14001013,http://statistics.data.gov.uk/doc/statistical-geography/E14001013,Liberal Democrats,PP90,1661
2015-05-07,"Walthamstow",E14001013,http://statistics.data.gov.uk/doc/statistical-geography/E14001013,Labour and Co-operative Party,,28779
2015-05-07,"Walthamstow",E14001013,http://statistics.data.gov.uk/doc/statistical-geography/E14001013,Green Party,PP63,2661
2015-05-07,"Walthamstow",E14001013,http://statistics.data.gov.uk/doc/statistical-geography/E14001013,UK Independence Party (UKIP),PP85,2507
2015-05-07,"Walthamstow",E14001013,http://statistics.data.gov.uk/doc/statistical-geography/E14001013,Workers Revolutionary Party,PP184,81
2015-05-07,"Walthamstow",E14001013,http://statistics.data.gov.uk/doc/statistical-geography/E14001013,Independent,,129
2015-05-07,"Walthamstow",E14001013,http://statistics.data.gov.uk/doc/statistical-geography/E14001013,Conservative Party,PP52,5584
2015-05-07,"Walthamstow",E14001013,http://statistics.data.gov.uk/doc/statistical-geography/E14001013,Trade Unionist and Socialist Coalition,PP804,394
