Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,"Birmingham, Ladywood",E14000564,http://statistics.data.gov.uk/doc/statistical-geography/E14000564,UK Independence Party (UKIP),PP85,1805
2015-05-07,"Birmingham, Ladywood",E14000564,http://statistics.data.gov.uk/doc/statistical-geography/E14000564,Liberty GB,PP2032,216
2015-05-07,"Birmingham, Ladywood",E14000564,http://statistics.data.gov.uk/doc/statistical-geography/E14000564,Liberal Democrats,PP90,1374
2015-05-07,"Birmingham, Ladywood",E14000564,http://statistics.data.gov.uk/doc/statistical-geography/E14000564,Labour Party,PP53,26444
2015-05-07,"Birmingham, Ladywood",E14000564,http://statistics.data.gov.uk/doc/statistical-geography/E14000564,Green Party,PP63,1501
2015-05-07,"Birmingham, Ladywood",E14000564,http://statistics.data.gov.uk/doc/statistical-geography/E14000564,Conservative Party,PP52,4576
