Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,"Folkestone and Hythe",E14000704,http://statistics.data.gov.uk/doc/statistical-geography/E14000704,Liberal Democrats,PP90,4882
2015-05-07,"Folkestone and Hythe",E14000704,http://statistics.data.gov.uk/doc/statistical-geography/E14000704,Conservative Party,PP52,26323
2015-05-07,"Folkestone and Hythe",E14000704,http://statistics.data.gov.uk/doc/statistical-geography/E14000704,Trade Unionist and Socialist Coalition,PP804,244
2015-05-07,"Folkestone and Hythe",E14000704,http://statistics.data.gov.uk/doc/statistical-geography/E14000704,Labour Party,PP53,7939
2015-05-07,"Folkestone and Hythe",E14000704,http://statistics.data.gov.uk/doc/statistical-geography/E14000704,Young People's Party YPP,PP1912,72
2015-05-07,"Folkestone and Hythe",E14000704,http://statistics.data.gov.uk/doc/statistical-geography/E14000704,The Socialist Party of Great Britain,PP110,68
2015-05-07,"Folkestone and Hythe",E14000704,http://statistics.data.gov.uk/doc/statistical-geography/E14000704,Green Party,PP63,2956
2015-05-07,"Folkestone and Hythe",E14000704,http://statistics.data.gov.uk/doc/statistical-geography/E14000704,UK Independence Party (UKIP),PP85,12526
