Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,
2015-05-07,"Colne Valley",E14000645,http://statistics.data.gov.uk/doc/statistical-geography/E14000645,Green Party,PP63,1919,
2015-05-07,"Colne Valley",E14000645,http://statistics.data.gov.uk/doc/statistical-geography/E14000645,Liberal Democrats,PP90,3407,
2015-05-07,"Colne Valley",E14000645,http://statistics.data.gov.uk/doc/statistical-geography/E14000645,Labour Party,PP53,19868,
2015-05-07,"Colne Valley",E14000645,http://statistics.data.gov.uk/doc/statistical-geography/E14000645,Conservative Party,PP52,25246,
2015-05-07,"Colne Valley",E14000645,http://statistics.data.gov.uk/doc/statistical-geography/E14000645,UK Independence Party (UKIP),PP85,5734,
2015-05-07,"Colne Valley",E14000645,http://statistics.data.gov.uk/doc/statistical-geography/E14000645,Yorkshire First,PP2120,572,
2015-05-07,"Colne Valley",E14000645,http://statistics.data.gov.uk/doc/statistical-geography/E14000645,Independent,,54,
