Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,Ballots Rejected
2015-05-07,Motherwell and Wishaw,S14000047,http://statistics.data.gov.uk/doc/statistical-geography/S14000047,Scottish National Party (SNP),PP102,27275,
2015-05-07,Motherwell and Wishaw,S14000047,http://statistics.data.gov.uk/doc/statistical-geography/S14000047,Conservative Party,PP52,3695,
2015-05-07,Motherwell and Wishaw,S14000047,http://statistics.data.gov.uk/doc/statistical-geography/S14000047,Liberal Democrats,PP90,601,
2015-05-07,Motherwell and Wishaw,S14000047,http://statistics.data.gov.uk/doc/statistical-geography/S14000047,Labour Party,PP53,15377,
2015-05-07,Motherwell and Wishaw,S14000047,http://statistics.data.gov.uk/doc/statistical-geography/S14000047,UK Independence Party (UKIP),PP85,1289,
