Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,"Dover",E14000670,http://statistics.data.gov.uk/doc/statistical-geography/E14000670,Conservative Party,PP52,21737
2015-05-07,"Dover",E14000670,http://statistics.data.gov.uk/doc/statistical-geography/E14000670,Labour Party,PP53,15443
2015-05-07,"Dover",E14000670,http://statistics.data.gov.uk/doc/statistical-geography/E14000670,UK Independence Party (UKIP),PP85,10177
2015-05-07,"Dover",E14000670,http://statistics.data.gov.uk/doc/statistical-geography/E14000670,Liberal Democrats,PP90,1572
2015-05-07,"Dover",E14000670,http://statistics.data.gov.uk/doc/statistical-geography/E14000670,Green Party,PP63,1295
