Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,Ballots Rejected
2015-05-07,Bolton North East,E14000578,http://statistics.data.gov.uk/doc/statistical-geography/E14000578,Labour Party,PP53,18541,
2015-05-07,Bolton North East,E14000578,http://statistics.data.gov.uk/doc/statistical-geography/E14000578,Conservative Party,PP52,14164,
2015-05-07,Bolton North East,E14000578,http://statistics.data.gov.uk/doc/statistical-geography/E14000578,Green Party,PP63,1103,
2015-05-07,Bolton North East,E14000578,http://statistics.data.gov.uk/doc/statistical-geography/E14000578,UK Independence Party (UKIP),PP85,8117,
2015-05-07,Bolton North East,E14000578,http://statistics.data.gov.uk/doc/statistical-geography/E14000578,Liberal Democrats,PP90,1236,
