Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,
2015-05-07,"Nottingham South",E14000867,http://statistics.data.gov.uk/doc/statistical-geography/E14000867,Trade Unionist and Socialist Coalition,PP804,230,
2015-05-07,"Nottingham South",E14000867,http://statistics.data.gov.uk/doc/statistical-geography/E14000867,Labour Party,PP53,20697,
2015-05-07,"Nottingham South",E14000867,http://statistics.data.gov.uk/doc/statistical-geography/E14000867,UK Independence Party (UKIP),PP85,4900,
2015-05-07,"Nottingham South",E14000867,http://statistics.data.gov.uk/doc/statistical-geography/E14000867,Conservative Party,PP52,13761,
2015-05-07,"Nottingham South",E14000867,http://statistics.data.gov.uk/doc/statistical-geography/E14000867,Green Party,PP63,2345,
2015-05-07,"Nottingham South",E14000867,http://statistics.data.gov.uk/doc/statistical-geography/E14000867,Liberal Democrats,PP90,1532,
