Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,"Poole",E14000881,http://statistics.data.gov.uk/doc/statistical-geography/E14000881,Liberal Democrats,PP90
2015-05-07,"Poole",E14000881,http://statistics.data.gov.uk/doc/statistical-geography/E14000881,The Party for Poole People Ltd.,PP886
2015-05-07,"Poole",E14000881,http://statistics.data.gov.uk/doc/statistical-geography/E14000881,Independent,
2015-05-07,"Poole",E14000881,http://statistics.data.gov.uk/doc/statistical-geography/E14000881,Green Party,PP63
2015-05-07,"Poole",E14000881,http://statistics.data.gov.uk/doc/statistical-geography/E14000881,Labour Party,PP53
2015-05-07,"Poole",E14000881,http://statistics.data.gov.uk/doc/statistical-geography/E14000881,Conservative Party,PP52
2015-05-07,"Poole",E14000881,http://statistics.data.gov.uk/doc/statistical-geography/E14000881,UK Independence Party (UKIP),PP85
