Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,
2015-05-07,"Stoke-on-Trent North",E14000973,http://statistics.data.gov.uk/doc/statistical-geography/E14000973,Green Party,PP63,1091,
2015-05-07,"Stoke-on-Trent North",E14000973,http://statistics.data.gov.uk/doc/statistical-geography/E14000973,Conservative Party,PP52,10593,
2015-05-07,"Stoke-on-Trent North",E14000973,http://statistics.data.gov.uk/doc/statistical-geography/E14000973,UK Independence Party (UKIP),PP85,9542,
2015-05-07,"Stoke-on-Trent North",E14000973,http://statistics.data.gov.uk/doc/statistical-geography/E14000973,Independent,,508,
2015-05-07,"Stoke-on-Trent North",E14000973,http://statistics.data.gov.uk/doc/statistical-geography/E14000973,Independent,,354,
2015-05-07,"Stoke-on-Trent North",E14000973,http://statistics.data.gov.uk/doc/statistical-geography/E14000973,Liberal Democrats,PP90,1137,
2015-05-07,"Stoke-on-Trent North",E14000973,http://statistics.data.gov.uk/doc/statistical-geography/E14000973,Labour Party,PP53,15429,
