Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,
2015-05-07,"Cardiff West",W07000079,http://statistics.data.gov.uk/doc/statistical-geography/W07000079,Green Party,PP63,1704,
2015-05-07,"Cardiff West",W07000079,http://statistics.data.gov.uk/doc/statistical-geography/W07000079,Labour Party,PP53,17803,
2015-05-07,"Cardiff West",W07000079,http://statistics.data.gov.uk/doc/statistical-geography/W07000079,Trade Unionist and Socialist Coalition,PP804,183,
2015-05-07,"Cardiff West",W07000079,http://statistics.data.gov.uk/doc/statistical-geography/W07000079,Plaid Cymru - The Party of Wales,PP77,6096,
2015-05-07,"Cardiff West",W07000079,http://statistics.data.gov.uk/doc/statistical-geography/W07000079,UK Independence Party (UKIP),PP85,4923,
2015-05-07,"Cardiff West",W07000079,http://statistics.data.gov.uk/doc/statistical-geography/W07000079,Conservative Party,PP52,11014,
2015-05-07,"Cardiff West",W07000079,http://statistics.data.gov.uk/doc/statistical-geography/W07000079,Liberal Democrats,PP90,2069,
