Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,
2015-05-07,"Bolton South East",E14000579,http://statistics.data.gov.uk/doc/statistical-geography/E14000579,UK Independence Party (UKIP),PP85,9627,
2015-05-07,"Bolton South East",E14000579,http://statistics.data.gov.uk/doc/statistical-geography/E14000579,Conservative Party,PP52,8289,
2015-05-07,"Bolton South East",E14000579,http://statistics.data.gov.uk/doc/statistical-geography/E14000579,Green Party,PP63,1200,
2015-05-07,"Bolton South East",E14000579,http://statistics.data.gov.uk/doc/statistical-geography/E14000579,Labour Party,PP53,20555,
2015-05-07,"Bolton South East",E14000579,http://statistics.data.gov.uk/doc/statistical-geography/E14000579,Liberal Democrats,PP90,1072,
