Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,"Elmet and Rothwell",E14000689,http://statistics.data.gov.uk/doc/statistical-geography/E14000689,Green Party,PP63,1261
2015-05-07,"Elmet and Rothwell",E14000689,http://statistics.data.gov.uk/doc/statistical-geography/E14000689,Liberal Democrats,PP90,2640
2015-05-07,"Elmet and Rothwell",E14000689,http://statistics.data.gov.uk/doc/statistical-geography/E14000689,Labour Party,PP53,19488
2015-05-07,"Elmet and Rothwell",E14000689,http://statistics.data.gov.uk/doc/statistical-geography/E14000689,Conservative Party,PP52,27978
2015-05-07,"Elmet and Rothwell",E14000689,http://statistics.data.gov.uk/doc/statistical-geography/E14000689,UK Independence Party (UKIP),PP85,6430
