Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,East Dunbartonshire,S14000018,http://statistics.data.gov.uk/doc/statistical-geography/S14000018,UK Independence Party (UKIP),PP85,567
2015-05-07,East Dunbartonshire,S14000018,http://statistics.data.gov.uk/doc/statistical-geography/S14000018,Scottish Green Party,PP130,804
2015-05-07,East Dunbartonshire,S14000018,http://statistics.data.gov.uk/doc/statistical-geography/S14000018,Labour Party,PP53,6754
2015-05-07,East Dunbartonshire,S14000018,http://statistics.data.gov.uk/doc/statistical-geography/S14000018,Scottish National Party (SNP),PP102,22093
2015-05-07,East Dunbartonshire,S14000018,http://statistics.data.gov.uk/doc/statistical-geography/S14000018,Conservative Party,PP52,4727
2015-05-07,East Dunbartonshire,S14000018,http://statistics.data.gov.uk/doc/statistical-geography/S14000018,Liberal Democrats,PP90,19926
