Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,"Horsham",E14000753,http://statistics.data.gov.uk/doc/statistical-geography/E14000753,UK Independence Party (UKIP),PP85,7969
2015-05-07,"Horsham",E14000753,http://statistics.data.gov.uk/doc/statistical-geography/E14000753,Labour Party,PP53,6499
2015-05-07,"Horsham",E14000753,http://statistics.data.gov.uk/doc/statistical-geography/E14000753,"The Peace Party - Non-violence, Justice, Environment",PP133,307
2015-05-07,"Horsham",E14000753,http://statistics.data.gov.uk/doc/statistical-geography/E14000753,Green Party,PP63,2198
2015-05-07,"Horsham",E14000753,http://statistics.data.gov.uk/doc/statistical-geography/E14000753,Liberal Democrats,PP90,6647
2015-05-07,"Horsham",E14000753,http://statistics.data.gov.uk/doc/statistical-geography/E14000753,Conservative Party,PP52,32627
2015-05-07,"Horsham",E14000753,http://statistics.data.gov.uk/doc/statistical-geography/E14000753,Independent,,303
2015-05-07,"Horsham",E14000753,http://statistics.data.gov.uk/doc/statistical-geography/E14000753,Something New,PP2486,375
