Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes,
2015-05-07,"West Bromwich East",E14001029,http://statistics.data.gov.uk/doc/statistical-geography/E14001029,Liberal Democrats,PP90,751,
2015-05-07,"West Bromwich East",E14001029,http://statistics.data.gov.uk/doc/statistical-geography/E14001029,UK Independence Party (UKIP),PP85,7949,
2015-05-07,"West Bromwich East",E14001029,http://statistics.data.gov.uk/doc/statistical-geography/E14001029,Green Party,PP63,628,
2015-05-07,"West Bromwich East",E14001029,http://statistics.data.gov.uk/doc/statistical-geography/E14001029,Conservative Party,PP52,9347,
2015-05-07,"West Bromwich East",E14001029,http://statistics.data.gov.uk/doc/statistical-geography/E14001029,Labour Party,PP53,18817,
